,query,knnrec1,knnrec2,knnrec3,knnrec4,knnrec5,knnrec6,knndist1,knndist2,knndist3,knndist4,knndist5,knndist6,lshrec1,lshrec2,lshrec3,lshrec4,lshrec5,lshrec6
0,7564497476,7541211939,7564497476,7556285565,7558397636,7546348933,7559250668,1.1102230246251565e-16,1.1102230246251565e-16,0.007534860092268669,0.011851353896920935,0.011851353896920935,0.0812807328977232,7565610459,7555837994,7562551476,7565668065,7563877602,7565465089
0,7561859932,7561859932,7561418687,7543238033,7552405967,7560138043,7564564507,0.0,0.0,0.18274849673263138,0.1981846870701337,0.21053225625370398,0.2357708071263943,7563983634,7564200054,7554935286,7559385650,,
0,7561859211,7561859211,7542859582,7565080144,7564851732,7559596159,7557968401,0.0,0.025991788701437923,0.17216618483319812,0.1825934314004507,0.20613683593700538,0.21398675055918037,7565612050,7565142463,7558621837,7563150565,7563132339,7561859211
0,7561708566,7561708566,7557031593,7554907743,7552770295,7556483466,7563890602,0.0,0.19352708084131787,0.2692622350906966,0.2701195275027357,0.2737279637683806,0.2753055803353204,7562869669,7563408715,7564000113,7564493959,7564989437,7564357716
0,7563328819,7563328819,7549253403,7555832311,7553794648,7562763768,7555087486,2.220446049250313e-16,0.19237359086903671,0.19803723105608584,0.20622161913533543,0.21874625114407653,0.2202203911930729,7565441049,7563920426,7562289377,7563392055,7558076436,7562643386
0,7561001022,7561001022,7550269674,7548003622,7562082118,7565573200,7560334940,1.1102230246251565e-16,0.20644907669128465,0.22895624135618597,0.23114105513166594,0.24766343810945168,0.2553219702588744,7565108445,7563855761,7559218122,7554016532,7564580384,7563023732
0,7563284074,7563284074,7562471123,7556467787,7558722376,7553256869,7558165262,0.0,0.17541977071474824,0.17723603546055233,0.18819819016084638,0.20747113886205726,0.2351274031550601,7562471123,7554765065,7563983634,7563644199,7559802437,7554733142
0,7563283784,7563283784,7554573232,7558334950,7563447612,7549070655,7565129151,0.0,0.15189873794846753,0.16743944649477793,0.18649545706175863,0.1943323584003711,0.20052465495523553,7564840624,7556947594,7563754326,7557233184,7563735088,7565490492
0,7558722376,7558722376,7562471123,7553256869,7563284074,7559688868,7562869669,1.1102230246251565e-16,0.1402289778282968,0.1859038793364749,0.18819819016084638,0.19351915306932466,0.193661216323173,7552770295,7558845330,7565410111,7560785273,7563865526,7560627168
0,7554437333,7557988889,7554437333,7542719471,7562987935,7542832719,7554973257,0.0,0.0,0.028080540401308807,0.07486357325670878,0.111313081976393,0.111313081976393,7560612573,7565560931,7554408552,7558622539,7565646591,7558002163
0,7561830060,7561830060,7561858151,7561109609,7565242805,7552880841,7564657774,0.0,0.1002515654656605,0.1295405037228924,0.19663893594671655,0.23876600642117063,0.24095941241823293,7564200054,7564495026,7563983634,7554935286,7564541112,7559385650
0,7562551476,7562551476,7563282576,7565155963,7565490492,7558477011,7557673253,0.0,0.2446051915206111,0.3215868939279365,0.34878782161893673,0.3700449339583054,0.3763453628784338,7564918060,7565430507,7561418687,7557733576,7556602192,7557968401
0,7565155963,7565155963,7563282576,7561482601,7565659070,7559925463,7556836415,1.1102230246251565e-16,0.08586894006864343,0.1795934024948379,0.18548309680195163,0.22651655770071633,0.24094914018001556,7564918060,7556065313,7564495026,7565548873,7564906523,7564541112
0,7565151597,7565151597,7565659070,7555653724,7555522918,7563284074,7556467787,0.0,0.1663261784650888,0.2115617830443831,0.23596064442228326,0.2482166523659034,0.2725444245187556,7565573200,7553998749,7564500743,7556436610,7563883626,7563421785
0,7564254452,7564254452,7562827584,7547354265,7554690115,7550933300,7564790917,0.0,0.16468878103691886,0.23308379492484976,0.2489840087860321,0.2664467637907607,0.2838145208241165,7565561061,7561708566,7564544132,,,
0,7565142463,7565142463,7539097330,7564793975,7564087671,7558556328,7549078823,0.0,0.3881783126182169,0.39168470921614196,0.3967935848475769,0.4027580575912152,0.4082273260422091,7563289712,7565627600,7564049587,7563474860,7559239074,7564963350
0,7565120349,7565120349,7556222475,7550836164,7560263358,7562517152,7561171197,1.1102230246251565e-16,0.09714655572221131,0.14705363805187033,0.19973963349688706,0.234008462873335,0.24148658158401615,7558722376,7562684017,7565136004,7563643869,7560978987,7563860049
0,7565136004,7565136004,7563574965,7559051487,7564000113,7557581820,7553288075,2.220446049250313e-16,0.14191810869693822,0.2590495170644308,0.3383760785635055,0.3766528540585594,0.3786605657136064,7563232871,7562684017,7562648118,7561859932,7561708566,7554733142
0,7563574965,7563574965,7565136004,7559051487,7564000113,7562643386,7565106274,1.1102230246251565e-16,0.14191810869693833,0.31490917941715824,0.34878737612927535,0.41719861507544875,0.4214733351790517,7565573200,7553998749,7564500743,7564989437,7563408715,7564346712
0,7554973257,7554973257,7542832719,7559250668,7542719471,7556285565,7541211939,2.220446049250313e-16,2.220446049250313e-16,0.06358441779132729,0.08914037172819589,0.09144273542284043,0.09756681250221999,7562546352,7554509444,7564618936,7565560931,7554408552,7561001022
0,7561168996,7561168996,7561171197,7562517152,7555397744,7555397544,7556229244,1.1102230246251565e-16,0.03508003094708645,0.05153096548182623,0.055616881517300376,0.06844531014041755,0.06974251803050868,7558722376,7564042224,7562684017,7565136004,7560978987,7563860049
0,7561168118,7561168118,7561167468,7561168721,7561439192,7546905128,7564549967,0.0,0.13498246697494354,0.1972137465325704,0.23381535845870838,0.24531119055961437,0.25082249152948366,7552770295,7558845330,7565410111,7560785273,7563865526,7560627168
0,7561171197,7561171197,7562517152,7555397744,7561168996,7555397544,7556229244,1.1102230246251565e-16,0.019426081065045064,0.024936834901128746,0.03508003094708667,0.04500039616827756,0.0467499654923782,7558722376,7562684017,7565136004,7554828362,7560978987,7563860049
0,7555397744,7555397744,7561171197,7562517152,7555397544,7561168996,7556229244,1.1102230246251565e-16,0.024936834901128746,0.04119147408759671,0.052966221282181314,0.05561688151730049,0.06582309075346882,7565573200,7553998749,7564500743,7559155141,7564346712,7560978987
0,7560263358,7560263358,7562517152,7561171197,7555397544,7556229244,7555397744,1.1102230246251565e-16,0.062642416525448,0.07135514428848122,0.07995773067017875,0.08118561050566275,0.08660722878953109,7556947594,7565573200,7553998749,7564500743,7564346712,
0,7556229244,7556229244,7562517152,7561171197,7555397544,7555397744,7561168996,1.1102230246251565e-16,0.03632299600816424,0.0467499654923782,0.05733953784196422,0.06582309075346882,0.0697425180305088,7558722376,7562684017,7565136004,7560189966,7560978987,7563860049
0,7565129151,7565129151,7563447612,7550582240,7549070655,7563283784,7563390241,3.3306690738754696e-16,0.15516292135133058,0.1988791759011994,0.19920641564172448,0.20052465495523553,0.20973243400972674,7562402463,7565020034,7564548229,7562734030,7564852220,7558076436
0,7565123209,7565123209,7564989437,7542650603,7561466881,7565005269,7551086061,1.1102230246251565e-16,0.13079024266959494,0.28125523669120067,0.2821068755953283,0.3013093477593449,0.3089582311131772,7562471123,7564564107,7562583008,7557337361,7564306155,7562966526
0,7561138504,7561138504,7559513547,7558646032,7549264709,7549265438,7556914730,2.220446049250313e-16,0.16299988105435115,0.2176232204351276,0.235631765640947,0.235631765640947,0.2858293407644731,7564918060,7556065313,7564035524,7564495026,7565548873,7564541112
0,7565106274,7565106274,7564000113,7556808384,7562872727,7557500461,7557581820,2.220446049250313e-16,0.3168397518666528,0.3260803704407278,0.33379535400553606,0.35845766556680136,0.36937991933652137,7558634708,7562471123,7563719786,7564545903,7564989437,7563408715
0,7563278036,7563278036,7549435874,7560921764,7552722376,7546786784,7564773707,0.0,0.2570587362204896,0.26929754207082346,0.2732395379126825,0.27495509054031964,0.27569060101546206,7558634708,7563289712,7564049587,7563474860,7560356873,7563643869
0,7564253043,7564253043,7562987935,7562008222,7564591202,7542832719,7554973257,0.0,0.03495142887883207,0.06133015502796324,0.09818774998279611,0.10926294355742139,0.10926294355742139,7565054478,7559250668,7563059121,7565646591,7564651480,7563121289
0,7557968401,7557968401,7559596159,7563866812,7562917910,7555843632,7545505583,2.220446049250313e-16,0.024585755631214345,0.16692240573932338,0.16745725133498168,0.1737415156919232,0.19163638924203164,7562471123,7564564107,7562583008,7557337361,7564641862,7562966526
0,7561624394,7561624394,7560001897,7561130390,7564087671,7556575702,7552753648,0.0,0.0729035160134408,0.07639535235444284,0.31395821758236686,0.31605317368905006,0.34337824405695827,7562583008,7565410111,7565544724,7562768177,7552753648,7563701943
0,7557603039,7557603039,7560627168,7561687571,7558778441,7564559029,7565080144,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.3150361866846916,7565666380,7560921727,7560574037,7557038915,7562932695,7565490492
0,7558633335,7558633335,7558495826,7565365159,7559776293,7564641862,7557733576,0.0,0.0,0.12717779764070858,0.1603522265339843,0.1624097831543676,0.1624097831543676,7565420940,7557615472,7560921727,7565511706,7557038915,7565647612
0,7558778441,7557603039,7560627168,7561687571,7558778441,7564559029,7565080144,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.3150361866846916,7565676662,7565666380,7560921708,7560574037,7562932695,7565490492
0,7554656633,7562661337,7554656633,7562922759,7547545835,7547611538,7561482601,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.12575590493981137,0.1833937527864027,0.22302175242262834,7565307296,7565120349,7556877408,7562763768,7556575702,7563563838
0,7560627168,7557603039,7560627168,7561687571,7558778441,7564559029,7565080144,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.3150361866846916,7565666380,7560921708,7560574037,7562932695,7565490492,7560484365
0,7565108445,7565108445,7565057640,7558372373,7559804496,7555505413,7565644705,0.0,0.0969553053945853,0.10135021765447227,0.11265169097365135,0.12693388083059942,0.13666020282375524,7564887778,7563888900,7561138504,7558633335,7554656633,7564414109
0,7564091716,7564091716,7555168064,7564226884,7550473317,7553702446,7557810099,2.220446049250313e-16,0.09738198419335786,0.0998317760611297,0.11314604045387067,0.11499842474286004,0.11715194717307065,7562953527,7562910111,7562910431,7554290943,7563447612,7562734030
0,7565105015,7565105015,7556563232,7550906380,7559262135,7558972087,7552487372,0.0,0.23605676465569436,0.2519490009769966,0.2577019826696909,0.270434365499127,0.29219988550050036,7563855761,7554016532,7564580384,7562277944,7563023732,7563381379
0,7565096399,7565096399,7557797874,7554614221,7561421565,7551926835,7554940763,0.0,0.2241513851493968,0.22512735391588712,0.22774140032967327,0.23667399829912306,0.2474731593519509,7562471123,7565695339,7565667427,7564805648,7563278036,7563421785
0,7565057609,7565057609,7556467787,7563626552,7553986589,7552244376,7540526478,0.0,0.17960308103522848,0.20811617058897436,0.2259223400889243,0.22593158225039378,0.22624539744829708,7565695339,7562684017,7553996667,7561171197,7564500743,7563860049
0,7565080144,7565080144,7564851732,7561859211,7565365159,7557968401,7559596159,2.220446049250313e-16,0.14618328940116831,0.17216618483319812,0.1912819002267222,0.19524441064592346,0.1986255881871657,7564822426,7561738077,7564548602,7565659616,7560589559,7564559029
0,7565079469,7565079469,7564087671,7564090148,7550582240,7562734030,7541355694,2.220446049250313e-16,0.1660758481911846,0.1815915763074072,0.1845741533902483,0.18545451817997805,0.19227784492968036,7558397636,7564479870,7563431884,,,
0,7563474860,7563474860,7547366578,7561045580,7563735088,7563401513,7552257586,1.1102230246251565e-16,0.2133962444216989,0.22657987826249304,0.22733697201690328,0.2517685913841382,0.25235281148219313,7563289712,7564049587,7563474860,7559239074,7560962667,7564071485
0,7559218122,7559218122,7553794648,7552770295,7556483466,7553557378,7554657756,2.220446049250313e-16,0.14975295655265497,0.16952712268503412,0.16975118003120426,0.16989322662134765,0.17552899137887268,7565302466,7565676662,7553996667,7557415015,7565515560,7555164887
0,7565070087,7565070087,7563282576,7557964948,7562869669,7563390241,7562643386,0.0,0.22831700928189658,0.24427931843317618,0.24809171372238437,0.26643160675992805,0.2705625982934946,7565460332,7565430507,7561418687,7557733576,7556602192,7560050580
0,7565057640,7565057640,7565108445,7565644705,7555452007,7564091716,7545288416,0.0,0.0969553053945853,0.11492427415403061,0.13844333795630936,0.1409595117710415,0.14180807434589993,7564887778,7563888900,7561138504,7558633335,7554656633,7564414109
0,7565065066,7565065066,7549547444,7561971033,7547998792,7550273512,7551893458,0.0,0.17314642495797639,0.21682696907065113,0.22642441533588942,0.24788379777202685,0.25802100950918494,7563538577,7560680115,7564980424,7561624394,7563481640,7565468646
0,7556285565,7556285565,7564497476,7541211939,7546348933,7558397636,7559250668,0.0,0.007534860092268669,0.007534860092268669,0.01565844380517112,0.01565844380517112,0.08409166678747737,7565610459,7555837994,7562551476,7565668065,7563877602,7565465089
0,7554891141,7554891141,7556222475,7564549967,7565673909,7561971033,7562870330,0.0,0.15969248926645185,0.16937439513974006,0.16937439513974006,0.19260625266449904,0.1993927831299227,7552770295,7558845330,7565410111,7560785273,7563865526,7560627168
0,7565054478,7565054478,7564414109,7556405694,7562934090,7564564507,7561095895,0.0,0.135372104062508,0.22633747215434863,0.2618758917527024,0.26710510217843586,0.29162616081004644,7556836415,7564158403,7554770882,7563427409,,
0,7565005269,7565005269,7560680115,7562966526,7553387052,7564048346,7551086061,0.0,0.08672605854573068,0.12837605266858265,0.14848605545408544,0.16639661993931298,0.17453394814677314,7561830060,7565302466,7565676662,7565515560,7564095098,7564226884
0,7561809950,7561809950,7546901881,7549441881,7564237297,7563150565,7564541875,1.1102230246251565e-16,0.19819151866709328,0.35054247912886394,0.356773051938323,0.36287041219761684,0.36852936537203673,7565321149,7565057609,7562903137,7563489134,7564781401,7561971033
0,7557988889,7557988889,7554437333,7542719471,7562987935,7542832719,7554973257,0.0,0.0,0.028080540401308807,0.07486357325670878,0.111313081976393,0.111313081976393,7560612573,7565560931,7554408552,7558622539,7565646591,7558002163
0,7565020034,7565020034,7564000113,7553288075,7563381379,7562643386,7557581820,0.0,0.14521728699191538,0.1789455117688129,0.2639877332019078,0.27211898150046043,0.28397923840260975,7562684017,7565136004,7564989437,7563408715,7560978987,7563860049
0,7565001712,7565001712,7552314844,7559051487,7563392055,7557968401,7557038915,0.0,0.24483677110269364,0.30088626811780983,0.3011174755970455,0.3016695415328041,0.30658467203154405,7554812365,7563855761,7554016532,7564580384,7563023732,7563381379
0,7564990440,7564990440,7559262135,7559056224,7557179390,7551761900,7565515560,0.0,0.06954869840181,0.12076873649784892,0.12911013834820972,0.13918774183666394,0.13991087543310887,7561830060,7561171197,7564500743,7557988889,7564095336,7563860049
0,7564989437,7564989437,7565123209,7542650603,7556191663,7561466881,7565573200,0.0,0.13079024266959505,0.18103390751182902,0.18469747353257948,0.1945466801270338,0.2110557742573983,7565460332,7565430507,7557733576,7556602192,7557337361,7560050580
0,7564960178,7564960178,7564958805,7559526304,7557204583,7565676662,7552489024,0.0,0.0,0.09725312687822518,0.1032294596904777,0.12344359645746383,0.1569621924288187,7562684017,7565136004,7561171197,7564500743,7560978987,7563860049
